NAME,ISIN,1999-12-31 00:00:00,2000-01-31 00:00:00,2000-02-29 00:00:00,2000-03-31 00:00:00,2000-04-28 00:00:00,2000-05-31 00:00:00,2000-06-30 00:00:00,2000-07-31 00:00:00,2000-08-31 00:00:00,2000-09-29 00:00:00,2000-10-31 00:00:00,2000-11-30 00:00:00,2000-12-29 00:00:00,2001-01-31 00:00:00,2001-02-28 00:00:00,2001-03-30 00:00:00,2001-04-30 00:00:00,2001-05-31 00:00:00,2001-06-29 00:00:00,2001-07-31 00:00:00,2001-08-31 00:00:00,2001-09-28 00:00:00,2001-10-31 00:00:00,2001-11-30 00:00:00,2001-12-31 00:00:00,2002-01-31 00:00:00,2002-02-28 00:00:00,2002-03-29 00:00:00,2002-04-30 00:00:00,2002-05-31 00:00:00,2002-06-28 00:00:00,2002-07-31 00:00:00,2002-08-30 00:00:00,2002-09-30 00:00:00,2002-10-31 00:00:00,2002-11-29 00:00:00,2002-12-31 00:00:00,2003-01-31 00:00:00,2003-02-28 00:00:00,2003-03-31 00:00:00,2003-04-30 00:00:00,2003-05-30 00:00:00,2003-06-30 00:00:00,2003-07-31 00:00:00,2003-08-29 00:00:00,2003-09-30 00:00:00,2003-10-31 00:00:00,2003-11-28 00:00:00,2003-12-31 00:00:00,2004-01-30 00:00:00,2004-02-27 00:00:00,2004-03-31 00:00:00,2004-04-30 00:00:00,2004-05-31 00:00:00,2004-06-30 00:00:00,2004-07-30 00:00:00,2004-08-31 00:00:00,2004-09-30 00:00:00,2004-10-29 00:00:00,2004-11-30 00:00:00,2004-12-31 00:00:00,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-29 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-29 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-30 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-28 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-29 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-29 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-30 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-29 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-28 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-30 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-29 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-28 00:00:00,2008-12-31 00:00:00,2009-01-30 00:00:00,2009-02-27 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-29 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-30 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-29 00:00:00,2010-02-26 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-30 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-29 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-29 00:00:00,2021-02-26 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-30 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-29 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-29 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-29 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-30 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-28 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-29 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-29 00:00:00,2024-01-31 00:00:00,2024-02-29 00:00:00,2024-03-29 00:00:00,2024-04-30 00:00:00,2024-05-31 00:00:00,2024-06-28 00:00:00,2024-07-31 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-29 00:00:00,2024-12-31 00:00:00,2025-01-31 00:00:00
RAIFFEISEN BANK INTL.,AT0000606306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7141.79,8550.02,9127.69,8067.2,8305.18,9561.78,8977.65,8869.14,9355.08,10322.06,11915.23,12163.68,12424.97,11858.47,12395.68,12250.64,12865.8,15191.72,16336.18,16804.6,21745.99,21729.73,19180.08,20027.55,20036.64,22323.37,22695.08,21920.14,20630.5,22546.28,25531.96,25233.07,23426.36,19361.51,20051.42,21162.3,25067.63,23157.79,19779.42,19353.92,17076.4,10855.55,4805.05,4249.02,4149.53,3171.19,2944.58,4355.55,5429.11,6504.07,5369.26,6865.86,8178.99,10074.19,9155.47,9171.85,8765.19,7734.82,6965.75,7366.94,7608.89,6661.65,5966.0,7028.12,6339.86,7221.37,11005.29,9638.83,10753.28,11512.34,11746.56,10864.52,10796.84,10677.79,10072.15,9814.44,8151.77,5811.25,5535.7,4605.66,5092.34,6654.17,7109.62,6899.09,6491.24,5362.93,6388.63,6465.74,6551.1,7089.07,7815.67,8051.76,8107.9,8771.96,7403.16,6656.41,6906.23,6689.28,5692.27,5930.5,6692.18,6401.79,7194.92,7216.38,6902.17,11260.11,10217.37,9771.79,9241.74,9822.5,9351.88,8071.76,7525.41,6372.95,6247.69,6077.64,4443.92,3438.14,4436.37,4096.72,4921.39,4497.09,4259.92,4305.11,3962.4,3829.51,4654.18,4582.51,4330.12,3677.35,3906.13,4445.45,4683.01,3922.02,3669.83,3865.98,4156.95,4462.84,4794.9,5340.97,5370.76,6506.63,6525.21,7442.41,7497.09,8673.84,8291.24,9664.46,10777.88,11026.42,11461.39,11668.39,11928.39,14190.97,12834.34,12779.45,11127.99,10401.88,10096.86,10980.78,9376.43,9474.77,8982.14,9698.78,8347.58,8711.48,8397.69,7390.6,8762.49,7631.87,7728.0,7771.58,7203.17,7634.91,8091.73,7728.75,8267.36,7509.41,6747.49,4827.34,5667.28,6051.97,5859.51,5659.51,5900.93,5041.43,4728.05,6319.27,6713.3,6461.83,6715.83,7241.04,7202.81,7830.29,7450.74,7785.72,7898.14,8646.35,9630.88,9708.14,9680.9,9137.53,5419.94,4739.56,3810.16,4358.66,3555.65,3947.66,4180.76,3934.68,4574.11,5090.56,5388.89,5880.06,5511.51,5060.53,5051.4,4804.49,5210.88,5338.44,4730.28,4809.33,4752.8,5491.05,6784.16,6903.26,6848.8,6558.1,6112.65,6042.04,5718.3,6410.48,6521.24,6556.76,5888.89,6413.36,6727.08,7508.97
ERSTE GROUP BANK,AT0000652011,1956.67,1803.98,1857.91,1910.4,1827.24,1810.26,1887.98,1894.88,1976.01,2132.84,2049.14,2025.37,2269.47,2517.34,2593.76,2570.87,2742.11,2421.4,2508.38,2567.01,2674.98,2476.89,2222.92,2638.05,2677.13,2534.35,2745.49,3134.68,3767.03,3632.77,4253.27,4093.42,3987.98,3706.1,3488.1,3226.74,4006.48,3986.94,3983.82,4247.52,4709.29,5039.95,5259.73,5218.55,5482.46,6019.83,6580.68,6799.38,7354.92,7698.02,8312.54,8908.6,8908.05,9194.32,9348.08,9374.95,9181.81,10046.31,10715.87,12286.12,12896.98,11928.62,13203.13,12660.71,11685.7,11916.18,12092.27,12317.15,13347.36,12953.66,12550.77,12866.76,13399.87,17168.42,18729.87,18139.47,18663.17,17597.49,17330.6,17804.53,18666.02,19215.63,21036.82,22526.96,24155.57,24455.09,23390.42,24469.19,25397.19,24734.53,24688.87,24014.95,22932.53,24041.13,25623.75,23049.66,22427.02,16951.92,18485.57,20573.03,23489.06,24118.28,19703.31,20356.52,19083.13,15304.4,8318.12,7160.25,7138.94,4809.85,3088.13,5366.49,6721.17,7632.46,8575.2,11038.9,13486.29,14192.51,12899.66,15348.57,14115.54,14472.47,14256.8,15887.82,16966.62,13624.89,12208.69,15171.87,13766.34,15163.27,17046.3,14834.74,17827.72,18976.61,19979.74,19108.02,19142.91,18836.04,19820.35,18145.06,13802.83,9830.43,8235.14,6607.4,6891.26,8588.78,9941.41,9084.59,9084.55,6818.04,7483.26,7157.49,7987.08,8814.75,9906.45,11605.74,12498.19,13274.35,12728.16,11009.64,12380.25,12815.08,10516.28,13029.12,13745.9,13590.86,15177.57,15162.33,15002.04,15652.07,15261.94,14690.62,14415.79,14949.16,13898.69,11073.52,11056.76,9845.9,10937.05,11669.97,10003.77,9323.68,11290.44,10586.53,12223.84,12447.54,12199.31,12958.85,12788.74,12444.74,12663.01,13181.82,13498.31,12430.97,11079.96,12097.66,12366.44,11507.2,9697.72,11393.24,12055.28,12734.14,13479.32,11963.68,12613.95,13070.69,12541.04,14031.58,15360.76,15610.66,16434.12,17793.97,18137.25,18568.76,18470.55,18782.28,18633.43,21701.34,21969.85,21566.18,21083.14,17901.03,17940.01,18587.2,17137.04,17861.08,17531.36,16960.15,14272.63,14992.7,16272.96,15809.82,17195.59,15207.03,15976.01,15523.7,13853.88,14216.55,15185.58,15401.37,16191.42,15794.4,14649.2,7962.8,9332.75,9449.51,10113.28,9605.68,10475.71,9008.96,8801.09,12390.5,13115.57,13184.32,14237.31,14608.73,15314.8,17666.88,15770.19,16671.29,17179.53,18958.71,18453.12,18659.65,20210.51,19865.12,15442.93,15823.98,13448.16,13356.15,10873.35,10824.56,9715.28,9532.79,10602.5,13099.32,13715.54,16220.23,16946.25,14242.41,15615.74,13870.42,15047.5,16291.57,15379.45,14934.13,15332.22,17402.26,17439.05,18698.2,16807.83,18774.66,19743.45,20608.01,19957.57,21898.68,23067.68,23136.09,23643.7,23072.63,25360.35,25365.23
TELEKOM AUSTRIA,AT0000720008,,,,,,,,,,,,1325.36,985.8,1031.82,999.51,897.24,1022.38,1008.73,1073.97,1145.43,1146.19,1075.85,1347.81,1465.12,1450.71,1443.39,1404.84,1427.6,1458.81,1512.51,1543.89,1624.95,1619.83,1484.05,1468.1,4526.11,5063.03,5125.96,5270.64,5128.64,5122.33,5504.09,5673.2,5486.98,5220.47,5298.74,5312.6,5801.87,6180.56,7031.53,7237.85,7188.93,7342.55,6985.08,7634.07,7759.75,6988.37,7005.3,7587.91,8505.4,9480.37,9385.76,9954.66,9811.77,9611.47,9353.43,9727.33,10124.0,10509.04,9976.67,10354.55,11330.25,11205.99,12094.27,11421.75,11769.14,12249.91,11180.4,11130.95,11287.34,12237.28,12604.15,12444.22,13254.96,13384.08,13591.92,12483.15,11456.82,13070.93,12589.99,11493.38,11328.1,11864.4,12004.54,13177.17,13503.6,12798.01,12783.46,10453.64,9541.11,11351.43,10958.38,9986.79,9502.58,9962.4,8005.21,5599.66,6093.83,6586.23,6484.16,6046.74,6962.52,6101.55,7096.89,7187.59,6984.89,7749.45,7977.75,7287.84,7701.46,6323.99,6145.03,5822.16,6204.26,5878.34,5648.0,4957.06,5701.96,5681.27,6676.78,6773.06,6170.23,6252.0,6110.05,6332.97,6487.74,6861.33,5731.92,5651.9,5430.64,4930.36,4504.6,5085.37,5134.56,5312.55,5167.07,5177.57,5151.17,4858.53,4080.8,4361.96,4037.11,3543.43,3134.58,2789.93,2880.9,3352.56,3279.0,2930.49,2911.92,3040.45,3036.08,2800.77,3073.5,3177.67,3716.75,3653.91,3774.61,3359.94,3875.33,4316.6,4405.78,4391.84,4311.78,4330.41,4238.24,4154.73,3992.72,3319.17,4543.78,4437.73,4348.88,4684.44,4760.03,4932.47,4709.37,4394.85,4525.37,4125.71,3742.01,4024.22,3617.73,3640.4,3661.2,3776.26,4094.39,4172.47,4115.95,3853.53,3911.57,3789.08,3752.37,3812.52,3690.17,3931.94,4099.09,4285.98,4539.88,4665.09,5449.46,5214.28,5980.04,6386.45,6029.23,6233.09,6418.62,6167.05,6448.75,5956.97,6325.32,6342.56,5879.64,5539.53,5784.74,5752.06,5147.8,4939.07,4883.15,5043.76,5093.44,4941.02,4834.89,4974.55,5042.85,5024.75,4956.98,5100.46,4832.07,5144.83,5341.12,5430.28,5338.94,4999.78,4629.85,4672.61,4789.78,4589.99,5013.2,4911.3,4698.67,4473.77,4888.5,5146.62,5061.65,5073.45,5248.22,5439.47,5825.18,5673.85,5665.6,5898.89,5745.23,5752.09,5564.87,5758.18,5735.84,5440.91,5175.42,4766.82,4648.1,4411.13,4099.18,4156.02,3847.33,3861.62,4016.27,4099.19,4452.62,4975.05,5017.6,5193.93,4831.59,4915.33,5069.81,4990.64,4643.16,4635.58,5270.81,5615.54,5817.83,5278.18,5561.94,5719.45,6268.76,6637.6,6155.03,6539.06,6526.33,5504.48,5509.37,5477.11,5560.61
ANDRITZ,AT0000730007,,,,,,,,,,,,,,,,,,,228.78,240.02,271.62,248.64,250.6,255.97,246.56,223.74,222.1,281.29,321.0,319.46,301.75,282.82,304.71,289.1,302.58,303.9,313.61,306.88,318.77,319.46,330.78,364.65,349.2,359.95,376.8,420.11,419.37,514.26,622.28,623.4,620.28,601.15,598.28,601.35,636.89,626.08,690.29,727.42,797.08,911.69,991.26,1021.03,1133.81,1164.7,1090.72,1136.33,1240.95,1247.27,1239.07,1300.57,1180.26,1298.97,1423.81,1493.8,1681.82,1890.89,2275.83,2078.75,2148.35,2272.78,2049.13,1981.07,2358.43,2507.18,2816.46,2787.25,2739.03,3249.74,3374.77,3519.56,3440.56,3605.38,3367.87,3583.02,3819.53,3220.9,3151.19,2541.42,2948.37,2864.9,3094.26,3514.3,3281.14,3123.63,3220.08,2191.13,1457.89,1192.98,1312.69,1552.61,1498.51,1598.99,1785.33,2100.59,2180.8,2267.05,2365.52,2590.41,2885.54,3128.9,3023.0,2932.96,2959.34,3085.45,3210.13,2859.9,2930.04,3260.16,3172.46,3656.7,3978.05,4138.5,4798.75,4442.26,4394.88,4854.82,5377.78,5472.28,5352.66,5057.95,4838.0,4297.58,4644.15,4573.82,4326.96,4826.96,5176.7,5081.23,5442.85,5498.65,5347.8,5706.44,5376.46,5896.44,6262.68,6628.01,6655.71,6845.93,7344.7,6989.69,6784.11,5661.09,5329.49,5599.73,5718.41,6117.6,6414.8,6607.8,6533.59,5715.08,6540.63,6429.34,6450.85,6200.78,6009.31,5635.91,5578.28,5546.55,5019.31,5634.68,5749.9,5632.86,6013.4,6219.01,6083.5,6418.47,5753.18,5846.25,4978.29,4671.33,5261.95,5455.02,5089.71,4810.71,4987.49,5718.92,5826.26,5299.69,4906.92,5303.22,5298.42,5663.01,5432.25,5370.54,5231.86,5615.74,5449.23,5214.97,5749.74,6246.09,6255.83,6347.83,5651.75,6012.78,5880.82,5835.08,5879.97,6260.43,6050.55,5806.78,5599.14,5183.8,5520.05,5904.32,6171.05,6069.75,5392.2,5007.11,4769.64,5145.79,5198.84,4465.48,4953.42,3731.84,3920.25,3747.05,3669.51,4251.84,4673.47,4059.26,4482.92,4098.43,3646.38,3261.33,3417.31,3903.23,3784.6,3502.46,3487.58,3214.71,3503.34,4396.48,4769.33,4952.78,5014.19,4686.34,5658.81,5996.57,5843.57,5732.2,5973.98,5698.82,5894.97,4916.66,5367.02,5484.18,4672.42,4857.67,4471.91,4803.74,4179.26,4829.18,4808.34,4446.27,4837.07,5563.0,5943.86,6189.42,6446.38,7039.45,6756.91,5560.51,5792.38,5510.71,5539.79,5265.24,4770.76,5646.27,6479.6,6456.25,6538.87,6492.19,5715.57,6203.95,6448.18,6656.55,6861.18,7387.94,6249.54,5810.67,5274.67,5924.42
OMV,AT0000743059,2611.95,2583.84,2113.74,2065.1,2223.1,2305.32,2355.2,1976.43,2004.76,1951.03,1830.13,1845.06,2091.29,2038.66,2187.25,2122.3,2273.93,2677.79,2262.65,2510.28,2624.41,2189.82,2043.0,2248.15,2262.75,2257.16,2274.9,2576.91,2542.72,2421.88,2653.49,2302.97,2409.66,2279.0,2618.06,2436.04,2651.31,2752.08,2917.44,2916.19,3242.14,3048.42,3243.99,3069.34,3172.11,3232.35,3452.61,3825.97,4021.35,4293.46,4352.96,5109.67,4935.99,4734.71,5255.97,5916.43,6168.56,6220.93,6465.28,7120.82,9039.58,9342.74,10416.55,9555.75,9256.44,10557.34,13074.33,13992.62,16289.33,17871.21,16169.63,16578.02,17516.73,21183.2,18616.98,20040.83,20825.47,17497.05,17856.97,18384.03,15982.83,15527.93,16307.8,16104.9,17006.48,16006.2,16629.11,18727.57,19058.16,19805.91,20051.97,18981.02,18628.43,19980.08,22400.33,21378.24,24307.14,21320.11,21814.48,19898.56,22629.68,24671.05,23566.34,20782.6,19328.25,12358.8,9506.49,7499.27,7806.73,8607.53,7944.2,10037.5,9433.37,12165.49,11230.78,11845.65,11830.45,12089.93,12442.36,12691.79,13213.7,11925.52,11136.4,11277.15,10797.66,9549.19,9091.43,10038.41,9692.76,11246.46,11193.68,10110.38,12516.44,13326.28,12762.49,13576.44,13703.62,13581.12,14293.72,13078.5,12958.01,9888.23,11537.72,10837.8,9958.36,10738.42,12227.58,11614.35,11078.52,8914.76,10287.46,10309.69,10879.83,11467.01,11959.49,11697.15,11803.41,13486.94,14264.66,13941.56,15392.3,15163.64,14761.12,14455.73,15073.48,16170.02,15637.01,16063.76,15689.64,14166.94,14902.86,14855.58,15299.21,13571.29,14786.01,13163.6,12674.07,11015.31,10286.03,9489.98,8716.35,8152.01,9450.62,8983.78,10910.54,9275.49,8999.31,8759.31,8375.7,7938.13,8749.28,9337.42,9289.96,8376.69,8598.67,9221.13,9825.07,9126.53,9167.73,8697.38,9155.84,9422.45,10215.44,10586.99,11584.6,11447.04,12540.13,12910.52,15066.1,17077.6,16959.44,18451.56,18789.05,19070.28,19665.09,20393.28,20761.05,21143.93,18800.69,19029.78,20363.84,18795.84,18559.15,18518.75,17374.63,18393.58,18218.1,16534.83,14309.77,16298.19,17243.19,17774.71,17513.2,15350.51,15970.27,16510.17,16726.44,17568.72,19102.68,18670.07,18398.0,16317.29,13606.35,9034.8,10717.93,10819.43,10939.17,10340.61,10669.6,8980.24,7509.77,11118.17,13214.41,13812.4,15834.52,16639.64,16156.7,18734.27,18617.85,17665.84,18130.85,19791.89,19845.87,17302.85,18590.05,19796.72,15578.28,15799.81,16951.82,19071.1,15313.75,13821.87,13255.37,11981.47,15085.69,16902.76,16800.81,16296.14,16003.05,15026.44,15478.45,14542.8,13868.11,14793.95,15191.63,15702.71,14307.21,13979.43,14378.08,14685.74,14428.6,15502.73,15634.57,16428.39,14261.9,13705.09,14266.07,14011.34,13537.28,13107.37,12653.99,13567.4
WIENERBERGER,AT0000831706,1503.25,1386.43,1283.95,1428.44,1487.43,1567.26,1583.88,1544.56,1482.09,1487.63,1305.31,1169.33,1247.43,1246.63,1533.1,1394.94,1362.0,1153.36,1175.85,1258.06,1143.89,1032.37,1026.06,982.0,974.04,988.45,1088.68,1038.29,1058.92,1172.92,1144.47,912.0,982.09,946.51,989.23,997.42,1161.06,1082.69,1112.4,1151.12,1231.16,1185.39,1147.01,1192.48,1243.46,1388.15,1388.72,1653.47,1743.94,1930.12,2060.26,2165.94,2132.46,2510.64,2581.52,2661.07,2686.21,2782.08,2934.19,3292.13,3543.41,3422.59,3696.49,3384.12,3140.61,3299.65,3445.2,3445.82,3042.93,2932.07,2864.91,2850.68,2957.05,3267.41,3438.91,3724.93,3915.4,3810.34,3523.2,3512.37,3557.34,3498.77,3855.61,3953.99,4400.99,4554.68,4555.76,4615.61,5374.99,5598.79,5479.25,5213.43,5294.98,5236.36,5222.48,4761.1,4655.19,3809.48,4090.74,4481.37,4838.47,4447.15,3527.37,2265.95,2224.72,2237.94,1373.19,1182.4,1388.67,1082.21,687.69,660.95,1001.15,1179.89,1039.7,1391.35,1917.85,2422.26,2136.33,2013.18,2154.93,2221.6,2014.57,2293.23,2204.88,1783.95,1447.54,1629.08,1526.65,1935.79,1976.56,1863.37,2253.04,2433.08,2433.34,2371.63,2516.85,2284.38,2163.96,1889.79,1681.8,1391.53,1438.97,1240.36,1063.23,1354.04,1454.25,1375.83,1368.45,1055.45,1106.81,991.43,903.92,911.73,842.51,953.84,1073.66,1199.98,1275.27,1401.68,1448.7,1485.11,1355.31,1534.03,1696.9,2065.0,2046.76,1968.22,1866.5,1862.24,2221.38,2251.51,2181.18,2111.25,1971.06,1769.15,1761.73,1514.29,1420.98,1618.99,1627.64,1661.0,1845.54,1876.88,1909.0,1874.21,1846.99,1951.61,2089.92,2062.89,2176.65,2062.29,2198.92,1810.22,2093.26,2260.73,2322.8,2114.95,1645.13,1813.66,1865.18,1996.28,1876.42,2082.66,2044.74,2268.44,2322.83,2498.84,2751.59,2773.31,2666.14,2693.69,2533.22,2874.66,3020.28,2673.77,2846.44,3215.24,3173.64,2937.02,2967.74,3130.69,2933.76,2885.08,3221.57,2940.25,2705.87,2634.89,2418.25,2643.22,2636.54,2473.09,2667.84,2505.03,2875.3,2681.58,2680.5,2833.79,3146.46,3177.75,3450.66,3303.49,2920.18,1818.72,2151.11,2306.35,2508.58,2652.0,3116.11,3044.55,2906.14,3202.2,3675.69,3923.87,3870.18,4223.86,4523.19,4441.86,4439.57,4707.01,4519.88,3890.19,4081.7,4213.84,4236.26,4129.5,3464.71,3511.64,3280.93,3173.55,2466.15,2635.59,2703.34,2324.62,2634.32,2896.84,2690.25,3336.93,3493.04,3233.93,3367.52,3149.57,3418.1,3673.47,3084.97,2843.73,2709.18,3191.51,3730.0,3820.71,3905.48,4073.91,4009.26,4184.71,3707.49,3960.81,3693.07,3703.62,3360.12,3141.41,3098.37,3282.33
