NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
RHEINMETALL,DE0007030009,4660066.0,4415764.0,4187601.0,4002293.0,4946641.0,5400432.0,4379304.0,4128270.0,4723907.0,5808722.0,4972735.0,4675462.0,5402292.0,5898007.0,6298429.0,6282400.0,5318489.0,5775928.0,5987272.0,7248331.0,6981614.0,6858035.0,7065038.0,6475931.0,6853894.0,7719666.0
RWE,DE0007037129,35426358.0,33144537.0,39568460.0,52204582.0,47060722.0,54374263.0,52602978.0,48427689.0,55805626.0,59541936.0,61050632.0,63147439.0,68692664.0,65088621.0,67979921.0,69991631.0,52355582.0,51660172.0,46587860.0,52166841.0,15203293.0,14390361.0,16460637.0,28071526.0,41022856.0,30730209.0
MERCEDES-BENZ GROUP N,DE0007100000,148750531.0,146720483.0,151446869.0,132922569.0,161875595.0,173450733.0,182279404.0,179014402.0,197360122.0,144165077.0,123223311.0,107896528.0,132397452.0,141080741.0,153038173.0,160678547.0,147338493.0,166565804.0,163801378.0,202021419.0,190054783.0,189399079.0,185565785.0,153248829.0,160405718.0,164826056.0
SAP,DE0007164600,4885549.0,4998986.0,5842653.0,6382805.0,8022018.0,8930298.0,9642031.0,10174176.0,12238841.0,14854664.0,14864222.0,14589627.0,16879961.0,18847402.0,21721815.0,22900186.0,19921645.0,23171688.0,23579293.0,28842114.0,28058183.0,30209342.0,32875577.0,31866893.0,33008825.0,33571295.0
SIEMENS,DE0007236101,67925529.0,67088904.0,73115755.0,76068788.0,88603413.0,93715544.0,96448630.0,94582081.0,87968286.0,107499787.0,100972604.0,101669415.0,105790929.0,97427017.0,103992369.0,99206903.0,81758160.0,85933499.0,85365120.0,102618718.0,94636748.0,95442356.0,66922447.0,74042855.0,78643357.0,84028822.0
CECONOMY,DE0007257503,52924756.0,42851001.0,43769100.0,43059215.0,55760360.0,68134685.0,72379778.0,66599726.0,77949021.0,93312292.0,87342247.0,89584303.0,91087324.0,88327084.0,89360304.0,84111954.0,67532790.0,64632886.0,62323421.0,26612047.0,24258495.0,23460948.0,25822564.0,23750804.0,23502121.0,23838879.0
SUEDZUCKER,DE0007297004,4725957.0,4405578.0,4212391.0,4055333.0,4912985.0,5609432.0,6046597.0,6248460.0,7416755.0,8355132.0,7702790.0,7845889.0,8055225.0,8921430.0,10436728.0,10705820.0,7822536.0,7236347.0,6779447.0,8449297.0,7804803.0,7225441.0,8095271.0,8274038.0,9693716.0,10941465.0
HEIDELB.DRUCKMASCHINEN,DE0007314007,3968092.0,3862457.0,4291797.0,4634167.0,4704840.0,4679717.0,4606110.0,4078812.0,4866155.0,5483951.0,4258564.0,3253460.0,3519618.0,3385883.0,3601267.0,3424810.0,2611597.0,2878837.0,2553963.0,3074764.0,2789186.0,2727307.0,2343127.0,2505639.0,2509992.0,2573222.0
THYSSENKRUPP,DE0007500001,,29145613.0,34702844.0,33047831.0,40103393.0,45995203.0,50029030.0,52327673.0,63152479.0,74927434.0,67705794.0,52485473.0,60455829.0,56412433.0,54598437.0,52404179.0,47839177.0,47118998.0,42539344.0,41911484.0,47412060.0,37249381.0,31923150.0,40880318.0,43983610.0,39479379.0
VOLKSWAGEN PREF.,DE0007664039,77475248.0,73530507.0,79792554.0,79767627.0,97401529.0,114359991.0,114150618.0,113865666.0,136516877.0,157940667.0,146274744.0,143800518.0,171826462.0,210994763.0,257983875.0,268301932.0,229686588.0,237692290.0,232209330.0,283592193.0,267828005.0,276987861.0,268031316.0,286369391.0,298568892.0,346700783.0
DEUTSCHE LUFTHANSA,DE0008232125,13074089.0,12516286.0,14176600.0,14511900.0,18366094.0,20285944.0,21768210.0,21591545.0,25837649.0,32517239.0,31964826.0,30462956.0,37004818.0,38049690.0,40349312.0,40894843.0,34047181.0,35723159.0,33837386.0,43739549.0,40704124.0,39935582.0,16341584.0,19241230.0,35039331.0,38127146.0
HANNOVER RUECK,DE0008402215,4655937.0,4896889.0,5738459.0,6569857.0,9648724.0,12118086.0,11260305.0,10661650.0,10868697.0,12571940.0,10353579.0,14545493.0,15688239.0,16329518.0,18680956.0,18651854.0,15850693.0,18188391.0,17223533.0,21662434.0,21620827.0,23867818.0,28098935.0,30319730.0,34237513.0,2816452.0
ALLIANZ,DE0008404005,65449943.0,67552953.0,70617941.0,74252410.0,99811542.0,113545096.0,117647132.0,111386792.0,125767353.0,148791749.0,113059344.0,120647414.0,126756804.0,124730789.0,134254018.0,138265918.0,113112062.0,120157792.0,115195672.0,137495780.0,119670852.0,124636424.0,147912438.0,132547137.0,125220968.0,106915652.0
MUENCHENER RUCK.,DE0008430026,52891664.0,33280512.0,37028864.0,35939777.0,47232789.0,60448477.0,58596453.0,56587416.0,60154640.0,67315906.0,57910702.0,79858797.0,85770353.0,82872686.0,89271933.0,87498731.0,72490511.0,70388754.0,66464920.0,76463995.0,64586739.0,70963941.0,78062960.0,80352825.0,77488567.0,63969094.0
NORDEX,DE000A0D6554,93096.0,218873.0,254305.0,301296.0,468368.0,249429.0,303988.0,369285.0,668622.0,1084086.0,1459674.0,1616971.0,1316437.0,1219310.0,1439736.0,1946517.0,1967808.0,2708105.0,3628523.0,3783722.0,2792559.0,3601234.0,5592792.0,6230938.0,6087842.0,6980691.0
MTU AERO ENGINES HLDG.,DE000A0D9PT0,,,,,2485615.0,2466276.0,2461033.0,2568037.0,3145193.0,3736002.0,3501479.0,3569209.0,3666624.0,3882700.0,4523783.0,5095785.0,4440281.0,4942692.0,5058187.0,6191447.0,5186358.0,5074617.0,4782580.0,4793425.0,5699104.0,5769310.0
AIXTRON,DE000A0WMPJ6,62276.0,82812.0,147308.0,208724.0,163135.0,116048.0,179643.0,166615.0,223484.0,311561.0,352685.0,414034.0,1061464.0,809036.0,305056.0,249039.0,219861.0,220379.0,209990.0,283223.0,305259.0,284657.0,323786.0,490964.0,495241.0,677600.0
ADIDAS,DE000A1EWWW0,5717664.0,5237417.0,5441810.0,5314666.0,7059508.0,7966908.0,8312174.0,7931000.0,13126448.0,14937335.0,13879701.0,14191803.0,16238024.0,17670184.0,19927619.0,19736515.0,16488678.0,18850051.0,20617720.0,26084650.0,24886477.0,25919096.0,23863595.0,24303628.0,24069893.0,23050346.0
BASF,DE000BASF111,31202309.0,28831208.0,33524631.0,28258295.0,34862940.0,42411696.0,48164137.0,51089311.0,68482593.0,84050681.0,80077865.0,69302097.0,86503027.0,97325054.0,105414335.0,100743115.0,84322108.0,78508262.0,61507946.0,79263257.0,71173167.0,65034564.0,71130204.0,89960277.0,93374418.0,74122132.0
BAYER,DE000BAY0017,31675033.0,24645637.0,27966338.0,25161495.0,31337742.0,36316887.0,38183223.0,32728550.0,37692326.0,46970151.0,42308731.0,42609586.0,47519581.0,48370540.0,53236723.0,54689431.0,47919726.0,51623397.0,49985493.0,43046188.0,44953506.0,47743106.0,49785972.0,50453434.0,54252690.0,51246060.0
COMMERZBANK,DE000CBK1001,21001648.0,23603817.0,21622476.0,23432936.0,23105606.0,19783785.0,19195545.0,19811871.0,30707348.0,39267249.0,30872341.0,35372190.0,33143716.0,32481411.0,26404129.0,24300210.0,19279524.0,18230445.0,15217205.0,15598173.0,14457209.0,14274142.0,14602682.0,13587094.0,15873020.0,24729610.0
E ON N,DE000ENAG999,44072297.0,47897290.0,69060608.0,60724780.0,39094802.0,54081867.0,57413412.0,61976637.0,83565902.0,99685207.0,111501589.0,111851531.0,125764104.0,149574188.0,176866159.0,166763474.0,126559173.0,129513168.0,40798311.0,46672812.0,33573748.0,44956036.0,73288798.0,88541021.0,123669486.0,100783810.0
K S N,DE000KSAG888,1285999.0,1165957.0,1947308.0,1894976.0,2444119.0,2908441.0,3312432.0,3365365.0,3850052.0,4850125.0,6162126.0,4885699.0,6763090.0,6820845.0,5269177.0,5380012.0,4335681.0,4653171.0,3694324.0,4458904.0,4586766.0,4463150.0,2924745.0,3677592.0,6069706.0,4165995.0
PROSIEBENSAT 1 MEDIA,DE000PSM7770,,1993830.0,2010056.0,1751850.0,2050830.0,2297373.0,2354020.0,2377995.0,2739522.0,3919666.0,3925544.0,3774328.0,4062892.0,3649772.0,3154838.0,3548133.0,3262340.0,3633719.0,4060273.0,5013347.0,4552584.0,4533649.0,4866759.0,5143661.0,4451289.0,4143834.0
CARLSBERG B,DK0010181759,3352663.0,3174390.0,3490813.0,4033772.0,5175710.0,5909181.0,6204245.0,6089154.0,7175679.0,8708676.0,10340107.0,10904348.0,10909982.0,11322825.0,12060799.0,12145649.0,9830577.0,9757976.0,9001753.0,10208735.0,9510278.0,9669248.0,9467585.0,10245589.0,10096222.0,10616118.0
ROCKWOOL B,DK0010219153,1021299.0,947862.0,952293.0,927253.0,1153162.0,1402104.0,1576310.0,1604318.0,2015069.0,2706637.0,2363197.0,2050786.0,2131347.0,2449084.0,2663925.0,2719777.0,2476754.0,2459076.0,2356050.0,2916607.0,3029409.0,3019921.0,3136325.0,3531354.0,4175650.0,3891375.0
FLSMIDTH AND B,DK0010234467,3262789.0,2758962.0,2399947.0,2215882.0,2394480.0,2544672.0,2537936.0,1680771.0,2150276.0,3885724.0,4361564.0,4248109.0,3667181.0,3918747.0,4459737.0,4913411.0,3220015.0,2938710.0,2615388.0,2973033.0,2852947.0,3029214.0,2658933.0,2703240.0,3139434.0,3477776.0
A P MOLLER MAERSK B,DK0010244508,,,,17632593.0,22072051.0,26812316.0,28612247.0,33401282.0,46242200.0,54270523.0,53787910.0,47748710.0,57297841.0,57454061.0,61390348.0,48587708.0,40922438.0,40703134.0,34382014.0,33375586.0,37559427.0,38111140.0,41752619.0,59889819.0,82760291.0,50741499.0
GN STORE NORD,DK0010272632,614847.0,711655.0,875128.0,856738.0,802625.0,809257.0,956488.0,1063325.0,596125.0,1163946.0,970118.0,868389.0,934690.0,991177.0,1121889.0,1239348.0,1118600.0,1254797.0,1243718.0,1583140.0,1613931.0,1844878.0,2175049.0,2425551.0,2685094.0,2614175.0
DANSKE BANK,DK0010274414,5647181.0,5338268.0,6536028.0,10606151.0,11613895.0,12834968.0,13119995.0,21259304.0,24867643.0,33667450.0,29611890.0,29028864.0,21942045.0,20484799.0,22900101.0,21361648.0,17727988.0,16167686.0,17034669.0,20896128.0,14847951.0,22316651.0,22114536.0,23963369.0,15008189.0,21356309.0
NKT,DK0010287663,975512.0,796081.0,813345.0,752147.0,857464.0,993840.0,1331740.0,1400392.0,1888980.0,2632005.0,2385190.0,2146145.0,2625324.0,2779660.0,2737527.0,2885157.0,2417533.0,2476563.0,1119386.0,1817489.0,1703093.0,1470418.0,1772108.0,2180451.0,2221955.0,2759651.0
JYSKE BANK,DK0010307958,719213.0,728237.0,898168.0,949183.0,1134653.0,1193882.0,1024586.0,1056923.0,1615065.0,2149206.0,2345353.0,1877239.0,1567058.0,1668291.0,1698537.0,1714575.0,2153534.0,2479434.0,2190991.0,2427812.0,2050774.0,1976047.0,2055049.0,1997024.0,2231040.0,4280351.0
SYDBANK,DK0010311471,491430.0,425829.0,525352.0,503461.0,587699.0,723075.0,701333.0,725475.0,1060030.0,1441845.0,1544185.0,1357580.0,1082387.0,1011307.0,1069842.0,918698.0,787287.0,724450.0,669086.0,716996.0,634495.0,661274.0,702860.0,774485.0,834970.0,1255006.0
DSV,DK0060079531,408435.0,478244.0,546253.0,2982502.0,2611299.0,3016539.0,3119104.0,3683388.0,5584325.0,6791600.0,6457392.0,6626307.0,7732218.0,7786547.0,8060514.0,8342013.0,7403794.0,7595227.0,9739703.0,12371286.0,12028479.0,13894684.0,18749186.0,28031222.0,33862182.0,21753773.0
NOVOZYMES B,DK0060336014,,591535.0,628947.0,617006.0,821555.0,990325.0,1038552.0,1005230.0,1188058.0,1447489.0,1405153.0,1551311.0,1766554.0,1872263.0,2016205.0,2143629.0,1898725.0,2090632.0,2033136.0,2400063.0,2189541.0,2108976.0,2266101.0,2298854.0,2522152.0,2582291.0
COLOPLAST B,DK0060448595,413523.0,402811.0,450248.0,476303.0,820099.0,989130.0,1054068.0,1034518.0,1259844.0,1601813.0,1474152.0,1637984.0,1777091.0,1832181.0,2016205.0,2159506.0,1930272.0,2129751.0,2124859.0,2597770.0,2558522.0,2689407.0,3003247.0,3053196.0,3378818.0,3606898.0
TOPDANMARK DEAD - DELIST.21/10/24,DK0060477503,1024745.0,1062686.0,1381735.0,944530.0,1250389.0,1671589.0,1817983.0,1854258.0,2190973.0,2677018.0,2752865.0,2393440.0,2324280.0,2365001.0,2319875.0,2485266.0,2268747.0,2496008.0,2532435.0,3080227.0,3142654.0,3294927.0,3599691.0,3466962.0,1378541.0,1413847.0
TRYG,DK0060636678,,,,1311386.0,2012679.0,2601842.0,2684650.0,2515075.0,2809279.0,3215691.0,2997982.0,3337301.0,3502407.0,3633009.0,3631287.0,3642308.0,2901351.0,2697277.0,2543217.0,2938348.0,2805626.0,3223621.0,3660500.0,3763564.0,4945590.0,5527855.0
DEMANT,DK0060738599,244891.0,247636.0,369856.0,410423.0,571342.0,660392.0,741803.0,754779.0,888171.0,1068062.0,926942.0,1046914.0,1252139.0,1432432.0,1535396.0,1680630.0,1424311.0,1592386.0,1725477.0,2178407.0,2120614.0,2192901.0,2340009.0,2831937.0,2831368.0,3237855.0
ATRESMEDIA CORP,ES0109427734,,,,508104.0,689010.0,804319.0,987812.0,1113990.0,1216330.0,1359882.0,986388.0,889608.0,1047309.0,1031129.0,992382.0,1130083.0,1002011.0,1081196.0,1091340.0,1293387.0,1183654.0,1139614.0,1041777.0,1102508.0,1016637.0,1045026.0
EBRO FOODS,ES0112501012,1398093.0,1522705.0,1810764.0,2011381.0,2339202.0,2546372.0,2722448.0,2820545.0,3187621.0,3894298.0,3043409.0,3004505.0,2305045.0,2389012.0,2733157.0,2664739.0,2405938.0,2743554.0,2628378.0,3081978.0,3005368.0,3084524.0,3484524.0,2777930.0,3173184.0,3318141.0
BBV.ARGENTARIA,ES0113211835,14686431.0,13445999.0,22972102.0,23894955.0,24832188.0,22315000.0,23035525.0,31225104.0,39526990.0,55469304.0,53146182.0,47011629.0,43877876.0,47790538.0,51801367.0,45495309.0,39876191.0,42227903.0,44298546.0,52426236.0,48662346.0,47812180.0,40252078.0,40483155.0,48539685.0,68580884.0
BANKINTER 'R',ES0113679I37,1008516.0,843751.0,1046824.0,1179074.0,1306983.0,1444089.0,1423523.0,2005647.0,2803340.0,3890795.0,3904753.0,3434721.0,3109900.0,3618258.0,3801548.0,3681260.0,2942207.0,2780964.0,2687639.0,3276560.0,3173062.0,3234283.0,2491147.0,2634909.0,2805937.0,4900207.0
BANCO DE SABADELL,ES0113860A34,1335342.0,1048034.0,1212974.0,1534318.0,1824180.0,2062646.0,2731756.0,4402562.0,6019420.0,8788756.0,7011416.0,4854921.0,4719674.0,5933935.0,8663179.0,10675341.0,8841744.0,8635447.0,8122041.0,8854044.0,7847892.0,7453516.0,7942569.0,6574746.0,7440611.0,11293288.0
BANCO SANTANDER,ES0113900J37,18662511.0,23637695.0,32875809.0,30436027.0,31184372.0,30280029.0,32810132.0,63033136.0,71300118.0,95464010.0,102419211.0,104497683.0,102504701.0,111819795.0,109830198.0,99900105.0,85632444.0,84348824.0,78997364.0,94084472.0,85968782.0,85715020.0,77402755.0,75680723.0,100131011.0,135912809.0
NATURGY ENERGY,ES0116870314,3028661.0,3101269.0,4562107.0,4808873.0,5700799.0,7154864.0,8039864.0,10191591.0,13470099.0,14638559.0,17407784.0,20340992.0,26584855.0,27908933.0,33345255.0,34005040.0,28069553.0,28991078.0,24778457.0,28651562.0,27639150.0,25255769.0,18453279.0,25340601.0,36317085.0,24330502.0
CORPORACION FINCA.ALBA,ES0117160111,15719.0,73679.0,119533.0,92142.0,126088.0,126124.0,216830.0,585186.0,772296.0,117773.0,21623.0,147576.0,76032.0,291059.0,44117.0,17687.0,14713.0,17557.0,19986.0,87039.0,110720.0,109202.0,223556.0,270002.0,178458.0,57123.0
INDRA SISTEMAS,ES0118594417,575588.0,565319.0,631293.0,673243.0,945387.0,1247650.0,1384807.0,1436927.0,1831220.0,3143837.0,3058399.0,3435845.0,3462995.0,3560117.0,3972670.0,4126323.0,3370732.0,3234581.0,2938520.0,3726644.0,3551879.0,3535964.0,3681650.0,3905017.0,4142983.0,4707506.0
FOMENTO CONSTR.Y CNTR.,ES0122060314,3728329.0,3745260.0,4166893.0,4498106.0,5948912.0,7691893.0,8065570.0,8473814.0,12341422.0,20132019.0,18014814.0,17361587.0,16406184.0,15565712.0,14932296.0,9160739.0,7185935.0,7216872.0,6360906.0,7132810.0,6801969.0,6881313.0,7405390.0,7621962.0,8239308.0,9709842.0
MAPFRE,ES0124244E34,3091596.0,2716898.0,3975353.0,5030654.0,6047942.0,6653652.0,7847045.0,8615116.0,10121736.0,18040425.0,18332335.0,21774062.0,23023256.0,26072778.0,27510880.0,28460771.0,25540843.0,23939587.0,23851499.0,27375089.0,24738351.0,24395253.0,23237783.0,23670799.0,24050326.0,26975370.0
ACCIONA,ES0125220311,2777138.0,2501833.0,2679499.0,2631003.0,3695354.0,4913441.0,5191140.0,5800057.0,8164885.0,11534123.0,16278413.0,8902933.0,8482000.0,8800656.0,9394032.0,8998022.0,7372485.0,7292093.0,6388510.0,8917776.0,8527754.0,7883823.0,7783483.0,9275878.0,11970257.0,18310540.0
ENDESA,ES0130670112,7462614.0,12845804.0,14236124.0,13543281.0,18114596.0,20644447.0,22636885.0,20925810.0,25561687.0,24878153.0,27926487.0,33402208.0,40030318.0,40821250.0,43226720.0,42495065.0,24405150.0,21936935.0,19937980.0,24463118.0,22599397.0,21498377.0,20490415.0,23920199.0,35174057.0,27387817.0
ENAGAS,ES0130960018,,,46081.0,153779.0,469936.0,676797.0,732100.0,798458.0,987190.0,1153583.0,1075683.0,1206130.0,1329561.0,1481047.0,1580042.0,1741317.0,1368413.0,1333229.0,1269697.0,1672144.0,1470204.0,1264272.0,1267022.0,1116733.0,1023379.0,976329.0
ACERINOX 'R',ES0132105018,1434143.0,1398209.0,1824825.0,1583485.0,2705276.0,3703473.0,5185162.0,5036106.0,7338037.0,10008816.0,6491380.0,4092272.0,6094970.0,6187006.0,6098508.0,5401636.0,4969394.0,4704351.0,4241048.0,5688090.0,5690193.0,5212192.0,5614136.0,7675133.0,9290175.0,7108610.0
FAES FARMA,ES0134950F36,84712.0,117723.0,124734.0,129644.0,164335.0,220369.0,209161.0,198942.0,241060.0,269681.0,249575.0,267021.0,274255.0,251895.0,235801.0,245677.0,217529.0,228144.0,244359.0,337554.0,368286.0,391854.0,457261.0,456173.0,469138.0,485349.0
OBRASCON HUARTE LAIN,ES0142090317,825305.0,1546440.0,1666383.0,1617107.0,1917585.0,2684713.0,2862030.0,2919502.0,4267289.0,5459791.0,5152387.0,6000923.0,6649296.0,6448579.0,6281181.0,5017436.0,4232237.0,4868658.0,4128278.0,3954067.0,3301050.0,3245265.0,3404118.0,3180284.0,3485405.0,3368763.0
IBERDROLA,ES0144580Y14,4682790.0,6114068.0,6573519.0,7054532.0,10364855.0,12016150.0,13178645.0,14029697.0,14341474.0,25335073.0,32384047.0,33574381.0,41212665.0,41908468.0,45793749.0,44680792.0,34071312.0,35012945.0,31224642.0,38433935.0,39831846.0,39950830.0,39858841.0,44768395.0,57684983.0,53072703.0
INDITEX,ES0148396007,1822623.0,1990775.0,2438588.0,2825696.0,4300550.0,5846537.0,7275844.0,8056731.0,10669163.0,13683738.0,13375821.0,15152206.0,16964733.0,18264238.0,21351117.0,22776852.0,20553028.0,23291418.0,24913691.0,31147171.0,29690027.0,31013010.0,24534623.0,31722678.0,34824413.0,38670406.0
MEDIASET ESPANA COMUNICACION,ES0152503035,,,504518.0,437033.0,534036.0,696723.0,967017.0,1085155.0,1274386.0,1530970.0,1206607.0,866129.0,1134632.0,1304212.0,1187285.0,1126038.0,1057443.0,1083118.0,1052783.0,1211722.0,1106607.0,1029529.0,993270.0,991097.0,917248.0,922834.0
MINOR HOTELS EUROPE & AMERICAS,ES0161560018,206134.0,260158.0,500202.0,627627.0,958989.0,1171573.0,1218978.0,1167178.0,1424749.0,2122796.0,1876642.0,1653842.0,1736128.0,1762498.0,1721936.0,1716652.0,1414657.0,1534119.0,1547481.0,1900703.0,1832149.0,1872751.0,644752.0,854397.0,1841631.0,2322564.0
ACS ACTIV.CONSTR.Y SERV.,ES0167050915,2776493.0,2640902.0,3180738.0,3409629.0,4783434.0,11219267.0,14063888.0,14478689.0,18311383.0,30909763.0,20577263.0,21334773.0,20828636.0,37702594.0,51410631.0,52259166.0,39571989.0,38919992.0,34174277.0,42902614.0,41629081.0,42813515.0,42014256.0,31860779.0,35943098.0,38445312.0
PROMOTORA DE INFIC. A PRRDE.INFORMACIONES,ES0171743901,,549992.0,1012721.0,1007144.0,1257941.0,1590102.0,1764557.0,1704335.0,3550743.0,5249620.0,4682625.0,4313325.0,3640044.0,3497596.0,3563450.0,3650247.0,1597606.0,1502216.0,1421428.0,1407414.0,1415079.0,1168058.0,832650.0,831830.0,888344.0,1000256.0
GRIFOLS ORD CL A,ES0171996087,,,,,422214.0,541303.0,584303.0,625966.0,844051.0,1020030.0,1046615.0,1248411.0,1341743.0,2377759.0,3509318.0,3733938.0,3806650.0,4384671.0,4328353.0,5308484.0,5095083.0,5590248.0,6421714.0,5646259.0,6483899.0,7091396.0
REDEIA CORPORACION,ES0173093024,605449.0,531301.0,524271.0,514279.0,752663.0,1153460.0,1233329.0,1028079.0,1235664.0,1495198.0,1447072.0,1640670.0,1892295.0,2168168.0,2350203.0,2394566.0,2095079.0,2160751.0,2065238.0,2386399.0,2212745.0,2200755.0,2387984.0,2235281.0,2154578.0,2220449.0
REPSOL YPF,ES0173516115,15347667.0,25075082.0,41076550.0,37258803.0,38476878.0,45854090.0,52075614.0,59005335.0,66849337.0,75561245.0,74211863.0,64632104.0,75210897.0,81441221.0,78896395.0,67613770.0,45112997.0,37368011.0,30395934.0,43467859.0,49486785.0,46573238.0,33971109.0,50966198.0,74089421.0,69685691.0
TELEFONICA,ES0178430E18,19714438.0,22457330.0,26566900.0,27000133.0,30746115.0,36104378.0,38906777.0,45277296.0,68861781.0,81860191.0,74476630.0,77556610.0,82255951.0,83209034.0,83491678.0,77710825.0,57152206.0,52620784.0,55614726.0,63936773.0,55295333.0,53090290.0,51801462.0,44954958.0,42762526.0,43731865.0
SACYR,ES0182870214,354443.0,323744.0,444042.0,632661.0,901642.0,4238154.0,4751825.0,4992358.0,6098076.0,8353841.0,6914131.0,8007882.0,6528313.0,5229853.0,4838614.0,4174229.0,3290844.0,3286265.0,3057201.0,3801939.0,4310382.0,4571439.0,5469095.0,5351246.0,6256957.0,4958646.0
ZARDOYA OTIS DEAD - DELIST.09/05/22,ES0184933812,478237.0,431013.0,453478.0,472441.0,655383.0,809017.0,853961.0,837534.0,1023027.0,1254556.0,1203850.0,1210076.0,1168454.0,1084636.0,1083370.0,1033989.0,838336.0,815994.0,797349.0,956792.0,890796.0,879766.0,945681.0,923055.0,862318.0,867570.0
KESKO B,FI0009000202,6763994.0,5977697.0,5882761.0,5403139.0,6997803.0,8988261.0,9644735.0,9946214.0,11388925.0,13827513.0,12339168.0,11547570.0,11886396.0,12527504.0,12968953.0,12686281.0,10290506.0,9671753.0,10880547.0,13124569.0,11790614.0,11753828.0,12830350.0,12933779.0,12626776.0,12676561.0
TIETOEVRY,FI0009000277,534051.0,1202306.0,1044500.0,987060.0,1375577.0,1747070.0,1957196.0,2009872.0,2143266.0,2570631.0,2397940.0,2314627.0,2320859.0,2420778.0,2443989.0,2276127.0,1727261.0,1627133.0,1595252.0,1897155.0,1816378.0,1901172.0,3350812.0,3231556.0,3130872.0,3067427.0
HUHTAMAKI,FI0009000459,1384002.0,1381365.0,3084915.0,2071489.0,2422674.0,2680257.0,2684682.0,2681702.0,2962172.0,3351799.0,2904725.0,2785727.0,2643317.0,2706144.0,3126452.0,3189820.0,2536379.0,3038296.0,3062038.0,3674201.0,3524420.0,3726692.0,3970612.0,4091694.0,4789172.0,4484743.0
NOKIA,FI0009000681,15041543.0,19341650.0,28330070.0,27120472.0,32482688.0,37445791.0,37553209.0,40865569.0,53527633.0,74052863.0,65176370.0,56028981.0,57484501.0,51192419.0,40404209.0,17308264.0,14444327.0,13928867.0,25238030.0,28456093.0,25622340.0,25562763.0,26278335.0,25411564.0,26636094.0,23944304.0
UPONOR DEAD - DELIST.30/04/24,FI0009002158,1315620.0,1317584.0,1264296.0,1036788.0,1230654.0,1297985.0,1376536.0,1232744.0,1506079.0,1768433.0,1219984.0,1003584.0,1014639.0,1067838.0,1086559.0,1233873.0,1161604.0,1171010.0,1175010.0,1438848.0,1358508.0,1209448.0,1366108.0,1503039.0,1482195.0,1313505.0
OUTOKUMPU 'A',FI0009002422,3260763.0,2845684.0,3444264.0,4629200.0,6014751.0,7527297.0,9156377.0,6635829.0,8010726.0,10026390.0,7035603.0,3569482.0,5727323.0,6632940.0,6076163.0,9185950.0,7764450.0,7114320.0,6081324.0,7822444.0,7803781.0,7020303.0,6781234.0,8823428.0,10151462.0,7488377.0
WARTSILA,FI0009003727,2937762.0,2641233.0,2524488.0,2050882.0,2726009.0,2997062.0,3179839.0,3153931.0,4151935.0,5457733.0,5927695.0,7190914.0,6166115.0,5573576.0,6326547.0,6338238.0,5421728.0,5604310.0,5131184.0,6052160.0,5875548.0,5668432.0,5536585.0,5468717.0,6246560.0,6470707.0
NOKIAN RENKAAT,FI0009005318,283630.0,315601.0,371649.0,368181.0,518586.0,672107.0,772743.0,820515.0,1088100.0,1486627.0,1389255.0,1091625.0,1432982.0,1929101.0,2158926.0,2071435.0,1575920.0,1515693.0,1486878.0,1933175.0,1811949.0,1749649.0,1579923.0,1961894.0,1899095.0,1262514.0
KONECRANES,FI0009005870,673916.0,578664.0,655650.0,657634.0,772243.0,844771.0,934115.0,1160314.0,1929786.0,2537708.0,2702294.0,2284824.0,2094150.0,2511221.0,2905766.0,2859402.0,2281894.0,2369434.0,2264091.0,3855778.0,3584039.0,3647641.0,3822817.0,3646231.0,3597813.0,4266794.0
STORA ENSO R,FI0009005961,11840315.0,10404207.0,12074694.0,11745857.0,13833062.0,15474500.0,15905356.0,15761887.0,18997031.0,19396634.0,14175057.0,12228793.0,13945063.0,14519769.0,14480496.0,14359772.0,11586547.0,11188561.0,10476123.0,12348963.0,11907807.0,11024387.0,10285493.0,11633327.0,12488843.0,10107857.0
UPM-KYMMENE,FI0009005987,9441899.0,8081194.0,8937551.0,8623668.0,11335826.0,12646774.0,12600284.0,11172862.0,13045742.0,14554438.0,12160001.0,10552599.0,12085749.0,13332090.0,13975979.0,13692446.0,11195148.0,11297772.0,10486811.0,12305936.0,11904401.0,11225030.0,10317962.0,11232731.0,12531613.0,11252467.0
FORTUM,FI0009007132,9587320.0,8052825.0,10283360.0,9051461.0,12064132.0,14482514.0,14967649.0,4633845.0,5845981.0,6496196.0,7243818.0,7430156.0,8526655.0,8158424.0,8246604.0,8247608.0,5389962.0,3854704.0,3881787.0,5556726.0,5952768.0,5972137.0,58943464.0,128648759.0,9413679.0,7219437.0
SANOMA,FI0009007694,1413010.0,1291818.0,1350328.0,1504229.0,2551562.0,3094442.0,3198830.0,3134210.0,3569420.0,4244210.0,3894516.0,3783980.0,3739486.0,3636530.0,3181751.0,3021626.0,2157346.0,1912977.0,1751828.0,1762171.0,1493756.0,1001350.0,1276758.0,1432534.0,1388208.0,1498428.0
ELISA,FI0009007884,996944.0,1126743.0,1160380.0,1251100.0,1691525.0,1955478.0,1739943.0,1598360.0,1976517.0,2274756.0,1908636.0,1955491.0,1981608.0,2026033.0,2079928.0,2107389.0,1741669.0,1749048.0,1748194.0,2197366.0,2079835.0,2021229.0,2278370.0,2286720.0,2276969.0,2345698.0
