NAME,ISIN,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SANOFI,FR0000120578,660800.0,458848.0,613245.0,446471.0,426598.0,578579.0,460108.0,450132.0,467780.0,386375.0,340994.0
AXA,FR0000120628,53781.0,53781.0,53752.0,31304.0,39209.0,27287.0,27223.0,26292.0,23362.0,23280.0,21598.0
DANONE,FR0000120644,460256.0,460256.0,561641.0,547480.0,644000.0,753000.0,722000.0,668000.0,683000.0,830923.0,789000.0
PERNOD-RICARD,FR0000120693,,269117.0,274610.0,274610.0,254818.0,250542.0,255417.0,255417.0,265819.0,273580.0,232381.0
IMERYS,FR0000120859,1702012.0,1785000.0,1659000.0,1713000.0,2018000.0,2194000.0,1811000.0,1510000.0,1597000.0,1428000.0,1428000.0
BIC,FR0000120966,9549.0,9549.0,8940.0,9275.0,8689.0,9813.0,9278.0,7659.0,8226.0,8375.0,8375.0
LVMH,FR0000121014,51362.0,48565.0,64468.0,62657.0,63970.0,73940.0,67612.0,63909.0,71055.0,67393.0,126532.0
EURAZEO,FR0000121121,629840.0,882554.0,198016.0,72009.0,38.0,184334.0,640298.0,577998.0,577998.0,638564.0,51.0
WENDEL,FR0000121204,1064458.0,1064458.0,297317.0,160980.0,845665.0,98382.0,58446.0,66945.0,197097.0,203699.0,203699.0
SODEXO,FR0000121220,153905.0,153905.0,114498.0,109544.0,84316.0,97637.0,92205.0,92326.0,71000.0,71000.0,82605.0
THALES,FR0000121329,87824.0,87824.0,88940.0,81870.0,85563.0,75000.0,78000.0,86000.0,86000.0,69000.0,61000.0
KERING,FR0000121485,18682.0,17502.0,17716.0,19229.0,21034.0,21034.0,16715.0,14256.0,19281.0,21660.0,14918.0
ESSILORLUXOTTICA,FR0000121667,33947.0,33947.0,16743.0,17470.0,21050.0,43850.0,55936.0,46011.0,46011.0,108453.0,133486.0
KLEPIERRE REIT,FR0000121964,11047.0,14025.0,16189.0,16453.0,19496.0,10947.0,13190.0,11341.0,10076.0,11301.0,7309.0
SCHNEIDER ELECTRIC,FR0000121972,103664.0,84053.0,90054.0,85852.0,84913.0,84389.0,171335.0,142149.0,140936.0,119617.0,112792.0
VEOLIA ENVIRON,FR0000124141,34792429.0,26200000.0,26200000.0,28500000.0,29500000.0,29600000.0,26300000.0,26300000.0,26700000.0,28600000.0,27900000.0
SAINT GOBAIN,FR0000125007,12240000.0,12240000.0,12400000.0,9528115.0,9373878.0,8600000.0,8000000.0,7900000.0,8400000.0,8400000.0,7738985.0
CAPGEMINI,FR0000125338,11636.0,11636.0,8250.0,5973.0,6222.0,6772.0,9402.0,7916.0,9187.0,7762.0,8863.0
VINCI,FR0000125486,2280558.0,,1832038.0,1951489.0,2417665.0,2032414.0,2098569.0,1946038.0,2005622.0,1983499.0,2155261.92
VIVENDI,FR0000127771,73047.0,35833.0,7451.0,8400.0,8400.0,17481.0,14185.0,15263.0,14764.0,15879.0,10291.0
LAGARDERE GROUPE,FR0000130213,24696.0,5080.0,7283.0,10954.0,10954.0,10078.0,13062.0,10932.0,10932.0,,
REMY COINTREAU,FR0000130395,1935.0,1935.0,6127.0,8815.0,7137.0,10252.0,7376.0,7581.0,7581.0,6120.0,7571.0
EIFFAGE,FR0000130452,559718.0,,552807.0,503989.0,503989.0,483283.0,544032.0,594485.0,619514.0,619514.0,444842.0
PUBLICIS GROUPE,FR0000130577,9141.0,9141.0,9453.0,9453.0,12374.0,5586.0,7349.0,7351.0,4299.0,7266.0,6164.0
SOCIETE GENERALE,FR0000130809,31861.0,32483.0,30839.0,31805.0,29174.0,29983.0,26667.0,23195.0,24415.0,28302.0,22807.0
BNP PARIBAS,FR0000131104,67076.0,60450.0,55085.0,62450.0,62450.0,62148.0,61187.0,49041.0,50144.0,45353.0,25437.0
ERAMET,FR0000131757,1412114.0,,2505423.0,3195589.0,3196740.0,2490164.0,2490164.0,3660000.0,3300000.0,3321002.0,3286187.0
RENAULT,FR0000131906,677890.0,677890.0,662478.0,716302.0,681033.0,663344.0,626947.0,498611.0,463637.0,423072.0,412439.0
ORANGE,FR0000133308,418026.0,418026.0,339961.0,339961.0,325376.0,329606.0,295636.0,282526.0,257001.0,335654.0,372232.0
GECINA,FR0010040865,11470.0,7742.0,7673.0,7673.0,7994.0,7994.0,8362.0,7097.0,7097.0,2818.0,934.0
ALSTOM,FR0010220475,314941.0,314941.0,54000.0,50000.0,48000.0,50000.0,52000.0,53898.0,94809.0,107073.0,86000.0
EUTELSAT COMMUNICATIONS,FR0010221234,6719.0,6719.0,350.0,312.0,322.0,320.0,320.0,320.0,58.0,504.0,407.0
EDF DEAD - DELIST.08/06/23,FR0010242511,81815594.0,65389122.0,59300000.0,53700000.0,51300000.0,34900000.0,33100000.0,28000000.0,27690997.0,24000000.0,
LEGRAND,FR0010307819,83310.0,,53528.0,71231.0,70833.0,58781.0,54976.0,57000.0,57000.0,54191.0,49348.0
ARKEMA,FR0010313833,4710000.0,3430000.0,3000000.0,3110000.0,3000000.0,2720000.0,2690000.0,2268000.0,1822000.0,1527000.0,1330000.0
ADP,FR0010340141,99197.0,99197.0,44337.0,53649.0,55087.0,49461.0,83639.0,75434.0,75434.0,82243.0,79424.0
SCOR SE,FR0010411983,1902.0,,619.0,642.0,1358.0,1722.0,1261.0,1261.0,403.0,403.0,755.0
GETLINK,FR0010533075,103714.0,103714.0,99119.0,48941.0,57213.0,54582.0,33378.0,33538.0,39703.0,37704.0,32790.0
VALEO,FR0013176526,,,141800.0,145800.0,145800.0,175300.0,186900.0,170600.0,170600.0,191000.0,191000.0
SPEEDY HIRE,GB0000163088,7728.0,7728.0,17404.0,,20415.0,20030.0,18735.0,16650.0,16650.0,16146.0,12768.77
ANTOFAGASTA,GB0000456144,706463.0,693179.0,578118.0,795994.0,854628.0,1026220.0,1090285.0,1144258.0,987948.0,1113581.0,1113581.0
ASHTEAD GROUP,GB0000536739,36489.0,36489.0,188514.0,214078.0,234053.0,265319.0,296128.0,288438.0,288438.0,302843.0,340782.0
BARRATT REDROW,GB0000811801,16286.0,17315.0,18224.0,20211.0,20772.0,20772.0,24832.0,18374.0,18374.0,23234.0,23580.0
BELLWAY,GB0000904986,566.0,9335.0,10634.0,10634.0,13845.0,19964.0,20560.0,16892.0,17704.0,16696.0,16696.0
BALFOUR BEATTY,GB0000961622,305398.0,295219.0,288664.0,288664.0,222485.0,172270.0,167071.0,162816.0,199002.0,217757.0,217757.0
BOOT (HENRY),GB0001110096,2370.0,2288.0,2048.0,,2060.0,4229.0,2261.0,,2303.0,2303.0,2453.0
BRITISH LAND,GB0001367019,7082.0,7335.0,7928.0,7609.0,6967.0,8956.0,6945.0,6663.0,6663.0,8025.0,8025.0
TULLOW OIL,GB0001500809,776629.0,764700.0,752539.0,754338.0,754338.0,1218010.0,1263258.0,2032027.0,2234000.0,1205580.0,1205580.0
WETHERSPOON (JD),GB0001638955,51229.0,51229.0,52510.0,51342.0,50805.0,47064.0,47064.0,45012.0,24726.0,41324.0,35839.0
BREWIN DOLPHIN DEAD - DELIST.28/09/22,GB0001765816,265.0,39.0,244.0,327.0,308.0,577.0,390.0,235.0,236.0,,
DIPLOMA,GB0001826634,6119.0,885.0,918.0,814.0,725.0,725.0,1002.0,773.0,2554.0,3256.0,3256.0
VISTRY GROUP,GB0001859296,4118.0,4118.0,4168.0,4780.0,5638.0,4902.0,5275.0,5970.0,5970.0,22290.0,167978.0
GENUS,GB0002074580,4141.0,4141.0,68562.0,64655.0,61670.0,67650.0,98740.0,74940.0,74940.0,81103.0,81103.0
RATHBONES GROUP,GB0002148343,177.0,312.0,312.0,357.0,357.0,321.0,328.0,198.0,411.0,359.0,359.0
CRANSWICK,GB0002318888,33370.0,33370.0,33370.0,,51652.0,33949.0,66204.0,69016.0,69016.0,80067.0,80067.0
DIAGEO,GB0002374006,613200.0,613200.0,595000.0,656000.0,621127.0,621127.0,620573.0,567081.0,549469.0,549469.0,485000.0
ELEMENTIS,GB0002418548,221076.0,221076.0,221420.0,208610.0,194687.0,242476.0,242476.0,163876.0,163876.0,211619.0,207058.0
BAE SYSTEMS,GB0002634946,535370.0,535370.0,596515.0,579880.0,525032.0,506248.0,480932.0,480932.0,142241.0,113089.0,107360.0
DERWENT LONDON,GB0002652740,4757.0,3166.0,3186.0,3186.0,3529.0,4321.0,4649.0,3326.0,3174.0,2988.0,2988.0
DEVRO DEAD - DELIST.14/04/23,GB0002670437,18720.0,18720.0,79726.0,,62278.0,74251.0,61988.0,53649.0,68985.0,68985.0,
BIG YELLOW GROUP,GB0002869419,475.0,132.0,123.0,123.0,184.0,148.0,131.0,139.0,139.0,309.0,242.0
BRITISH AMERICAN TOBACCO,GB0002875804,358723.0,358723.0,330495.0,311172.0,326242.0,415000.0,396398.0,342000.0,325000.0,308000.0,267000.0
RS GROUP,GB0003096442,6100.0,6100.0,5100.0,5004.0,5004.0,4679.0,4874.0,4468.0,4468.0,4708.0,4678.0
SPECTRIS,GB0003308607,6389.0,10380.0,11021.0,11021.0,3972.0,6237.0,16071.0,12189.0,6963.0,6963.0,7533.79
FIRST GROUP,GB0003452173,2851269.0,2477381.0,2481544.0,2298290.0,2338164.0,2344768.0,2111199.0,1214769.0,1214769.0,599869.0,545054.0
GAMES WORKSHOP,GB0003718474,873.0,873.0,,,787.0,814.0,791.0,791.0,1899.0,661.0,616.0
GO-AHEAD GROUP DEAD - DELIST.11/10/22,GB0003753778,382023.0,382023.0,394600.0,394622.0,426200.0,406564.0,395474.0,369665.0,366372.0,,
HALMA,GB0004052071,4199.0,4199.0,3955.0,3955.0,4658.0,4424.0,4818.0,4205.0,4205.0,4059.0,4059.0
STANDARD CHARTERED,GB0004082847,23878.0,23878.0,16904.0,13562.0,7922.0,8584.0,4542.0,3988.0,2902.0,2071.0,2071.0
HAYS,GB0004161021,5150.0,4664.0,4664.0,4920.0,5009.0,5734.0,5926.0,3243.0,3243.0,3988.0,5407.0
HILL AND SMITH,GB0004270301,72859.0,72859.0,61793.0,50081.0,45346.0,65966.0,41722.0,41722.0,53712.0,49388.0,49388.0
HUNTING,GB0004478896,8309.0,8113.0,6381.0,4771.0,5452.0,6916.0,7100.0,6863.0,4171.0,5778.0,5778.0
IMPERIAL BRANDS,GB0004544929,169804.0,138459.0,86273.0,132450.0,120384.0,114617.0,108241.0,99577.0,95987.0,91128.0,81089.0
MITIE GROUP,GB0004657408,42075.0,42075.0,41090.0,38688.0,37923.0,35230.0,26441.0,18719.0,18719.0,19414.0,20530.0
SPIRENT COMMUNICATIONS,GB0004726096,1079.0,1079.0,256.0,,224.0,100.0,145.0,92.0,100.0,100.0,62.7
KELLER,GB0004866223,135179.0,135179.0,168392.0,168392.0,170752.0,213845.0,198289.0,169216.0,183112.0,183112.0,210186.0
KIER GROUP,GB0004915632,112611.0,112611.0,134469.0,112651.0,109077.0,100082.0,96733.0,55372.0,55372.0,43231.0,50323.0
HSBC HOLDINGS,GB0005405286,64918.0,55648.0,40875.0,58755.0,52938.0,36260.0,36687.0,25228.0,22000.0,19000.0,19000.0
HOWDEN JOINERY GP.,GB0005576813,78898.0,28516.0,29487.0,29487.0,26740.0,31053.0,32016.0,38405.0,45659.0,45659.0,39528.0
LEGAL & GENERAL,GB0005603997,6853.0,6853.0,1341.0,7143.0,8655.0,8655.0,15226.0,15226.0,13350.0,12506.0,12506.0
MEARS GROUP,GB0005630420,16375.0,21039.0,21039.0,,20795.0,17437.0,17437.0,34370.0,36397.0,36397.0,36397.0
MEGGITT DEAD - DELIST.14/09/22,GB0005758098,34323.0,34323.0,37796.0,35186.0,34552.0,36573.0,36733.0,29145.0,29145.0,,
MORGAN ADVANCED MRA.,GB0006027295,150000.0,150000.0,133100.0,133100.0,126300.0,130600.0,127500.0,125048.0,122817.0,122817.0,121989.0
MOBICO GROUP,GB0006215205,765527.0,765527.0,750523.0,765434.0,815788.0,808212.0,823582.0,514106.0,657239.0,830287.0,830287.0
OXFORD INSTRUMENTS,GB0006650450,878.0,878.0,753.0,753.0,679.0,633.0,321.0,,,603.0,603.0
ASSOCIATED BRIT.FOODS,GB0006731235,2231930.0,2231930.0,2474175.0,2607156.0,2433205.0,3228000.0,3162449.0,2797000.0,2450000.0,2408000.0,2272000.0
PEARSON,GB0006776081,30170.0,30170.0,22343.0,19093.0,15691.0,13057.0,13251.0,13251.0,8396.0,4622.0,4622.0
PERSIMMON,GB0006825383,11092.0,11092.0,9649.0,27649.0,26900.0,35450.0,30797.0,25886.0,25886.0,25298.0,25005.0
EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22,GB0006886666,200.0,200.0,497.0,2100.0,2100.0,544.0,300.0,1000.0,1100.0,,
UNITE GROUP,GB0006928617,5361.0,5361.0,4394.0,5750.0,5750.0,6094.0,7397.0,10328.0,11009.0,10905.0,10905.0
PORVAIR,GB0006963689,1844.0,9677.0,9677.0,,11448.0,10725.0,11515.0,11515.0,10880.0,10880.0,10880.0
PRUDENTIAL,GB0007099541,21918.0,23355.0,17254.0,17714.0,18201.0,16902.0,16902.0,9353.0,9741.0,4076.0,1645.0
RIO TINTO,GB0007188757,23400000.0,21900000.0,19800000.0,21100000.0,20000000.0,17800000.0,17100000.0,17100000.0,22700000.0,22800000.0,22800000.0
RENISHAW,GB0007323586,3074.0,3739.0,3690.0,4006.0,4006.0,4228.0,3900.0,3647.0,3424.0,3861.0,4177.0
LIONTRUST ASSET MAN.,GB0007388407,27.0,20.0,17.0,,14.0,27.0,,255.0,268.0,14.0,14.0
RPS GROUP DEAD - DELIST.24/01/23,GB0007594764,6095.0,6095.0,6881.0,8122.0,9399.0,7816.0,9074.0,6235.0,6235.0,,
CLOSE BROTHERS GROUP,GB0007668071,474.0,2829.0,3389.0,3389.0,3389.0,2884.0,2307.0,1780.0,1780.0,1394.0,1394.0
ST.JAMES'S PLACE ORD,GB0007669376,851.0,932.0,764.0,683.0,876.0,835.0,725.0,544.0,1130.0,933.0,649.0
SSE,GB0007908733,20721943.0,13078819.0,11021000.0,8004000.0,10155000.0,8810000.0,8270000.0,7100000.0,7100000.0,6080000.0,6080000.0
SENIOR,GB0007958233,12814.0,12814.0,12092.0,12092.0,10906.0,10414.0,10378.0,10378.0,8445.0,8445.0,
SERCO GROUP,GB0007973794,173672.0,173672.0,173441.0,162198.0,182819.0,259814.0,181413.0,165259.0,165259.0,165417.0,182231.0
BP,GB0007980591,49210000.0,48600000.0,48900000.0,50100000.0,49400000.0,46500000.0,46000000.0,41300000.0,36500000.0,33900000.0,31100000.0
SIG,GB0008025412,56615.0,78231.0,71532.0,73512.0,73512.0,64191.0,58077.0,43042.0,42961.0,40529.0,40434.0
MORGAN SINDALL GROUP,GB0008085614,32878.0,,25244.0,,17200.0,19934.0,18124.0,16031.0,11243.0,9528.0,9528.0
SMITH (DS) DEAD - DELIST.04/02/25,GB0008220112,1215458.0,1281000.0,1281491.0,1570000.0,1660000.0,1604000.0,1604000.0,1833000.0,2267000.0,2023278.0,1542250.0
ME GROUP INTERNATIONAL,GB0008481250,1342.0,4986.0,4986.0,4373.0,4216.0,4547.0,3514.0,3882.0,2912.0,1344.0,1344.0
LLOYDS BANKING GROUP,GB0008706128,73196.0,73196.0,57761.0,52438.0,52160.0,48461.0,47524.0,39107.0,37653.0,27498.0,27498.0
TT ELECTRONICS,GB0008711763,16712.0,3406.0,3562.0,,2934.0,2028.0,1042.0,1259.0,955.0,955.0,897.0
TAYLOR WIMPEY,GB0008782301,16177.0,16436.0,16436.0,17983.0,18889.0,20328.0,21018.0,21018.0,17464.0,15975.0,15975.0
TELECOM PLUS,GB0008794710,,348.0,115.0,115.0,87.0,67.0,1024.0,1024.0,1742.0,1755.0,84.0
ULTRA ELECTRONICS DEAD - DELIST.02/08/22,GB0009123323,14108.0,13575.0,3018.0,3018.0,2737.0,2957.0,2610.0,2667.0,1877.0,,
SMITH & NEPHEW,GB0009223206,10102.0,10102.0,11011.0,9822.0,9451.0,9956.0,9888.0,9754.0,11335.0,12168.0,12168.0
VP,GB0009286963,4038.0,13091.0,13091.0,,13701.0,18182.0,15738.0,15738.0,13270.0,17736.0,17736.0
VICTREX,GB0009292243,6292.0,16594.0,21975.0,22039.0,22478.0,25231.0,23568.0,18241.0,20161.0,25232.0,25232.0
WEIR GROUP,GB0009465807,82100.0,82100.0,36012.0,37170.0,33300.0,38586.0,81631.0,51968.0,62070.0,66697.0,66697.0
DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,GB0009633180,4328.0,1007.0,1007.0,3434.0,4018.0,4018.0,6403.0,6403.0,7027.0,6709.0,
BABCOCK INTERNATIONAL,GB0009697037,43806.0,37377.0,42458.0,94539.0,103337.0,86666.0,169959.0,158053.0,158053.0,143160.0,127167.0
ASTRAZENECA,GB0009895292,324700.0,324700.0,324300.0,329140.0,291652.0,301055.0,285798.0,224771.0,245882.0,245117.0,245117.0
PAGEGROUP,GB0030232317,2504.0,1607.0,1527.0,1662.0,1627.0,1882.0,2054.0,2023.0,1164.0,1164.0,933.0
BT GROUP,GB0030913577,182000.0,182000.0,172500.0,174518.0,174518.0,184363.0,182565.0,171422.0,180779.0,180227.0,180227.0
MARKS & SPENCER GROUP,GB0031274896,168747.0,167000.0,182000.0,182309.0,182000.0,167000.0,172812.0,157000.0,173954.0,173954.0,226000.0
BARCLAYS,GB0031348658,46757.0,49517.0,65340.0,46571.0,25627.0,25553.0,24276.0,18900.0,21986.0,20036.0,20036.0
INTERTEK GROUP,GB0031638363,66598.0,60151.0,63728.0,63728.0,72096.0,55386.0,64951.0,63125.0,59952.0,58821.0,61168.0
BURBERRY GROUP,GB0031743007,1761.0,1761.0,2013.0,2126.0,2119.0,2096.0,1931.0,1931.0,1835.0,1835.0,1667.0
NEXT,GB0032089863,38009.0,38576.0,48747.0,52901.0,48163.0,46911.0,45739.0,36914.0,42616.0,43165.0,43165.0
BLOOMSBURY PBL.,GB0033147751,503.0,503.0,70.0,,78.0,88.0,49.0,114.0,18.0,40.0,96.0
KINGFISHER,GB0033195214,160223.0,160223.0,156062.0,153553.0,156066.0,156066.0,156267.0,156267.0,153133.0,130642.0,130642.0
ITV,GB0033986497,17117.0,17117.0,8294.0,8294.0,6684.0,6684.0,9111.0,2554.0,2406.0,2406.0,1974.0
CHESNARA,GB00B00FPT80,495.0,495.0,189.0,114.0,219.0,260.0,442.0,113.0,113.0,0.0,0.0
MARSHALLS,GB00B012BV22,41716.0,36200.0,38756.0,40873.0,41610.0,43559.0,42147.0,42147.0,37540.0,36232.0,32590.0
HALFORDS GROUP,GB00B012TP20,31521.0,9728.0,10707.0,10707.0,9980.0,11020.0,13617.0,13095.0,13095.0,14233.0,14233.0
SAINSBURY J,GB00B019KW72,626854.0,626854.0,601091.0,601091.0,594374.0,594374.0,448189.0,527173.0,516239.0,516239.0,458972.65
NCC GROUP,GB00B01QGK86,578.0,,124.0,194.0,127.0,126.0,126.0,122.0,126.0,200.0,200.0
ADMIRAL GROUP,GB00B02J6398,36.0,14.0,551.0,511.0,334.0,503.0,495.0,605.0,1477.0,625.0,1507.0
PAYPOINT,GB00B02QND93,11684.0,357.0,382.0,,373.0,329.0,,60.0,60.0,101.0,101.0
CENTRICA,GB00B033F229,7031658.0,5452507.0,4272477.0,5032493.0,4044754.0,1698388.0,2246167.0,2246167.0,1885449.0,1994153.0,1994153.0
GRAINGER,GB00B04V1276,1467.0,1650.0,580.0,580.0,603.0,597.0,811.0,959.0,1014.0,810.0,810.0
IG GROUP HOLDINGS,GB00B06QFB75,937.0,405.0,197.0,283.0,269.0,89.0,438.0,580.0,378.0,287.0,722.9
ESSENTRA,GB00B0744359,11595.0,8967.0,11543.0,10479.0,10111.0,11276.0,11276.0,7603.0,8307.0,8307.0,7586.0
BUNZL,GB00B0744B38,89397.0,93641.0,92645.0,89186.0,92687.0,99848.0,99193.0,90568.0,87125.0,93405.0,89806.0
RENTOKIL INITIAL,GB00B082RF11,191433.0,191433.0,172943.0,186067.0,166287.0,170609.0,178889.0,169755.0,184438.0,200102.0,200102.0
HELICAL REIT,GB00B0FYMT95,491.0,491.0,570.0,570.0,1009.0,739.0,642.0,860.0,860.0,141.0,460.0
STHREE,GB00B0KM9T71,1562.0,907.0,671.0,,542.0,1290.0,,1270.0,400.0,400.0,261.0
HIKMA PHARMACEUTICALS,GB00B0LCW083,3488.0,3488.0,26479.0,24114.0,24114.0,36839.0,29082.0,29082.0,40450.0,43012.0,43135.0
BRITVIC DEAD - DELIST.20/01/25,GB00B0N8QD54,20286.0,17965.0,16963.0,31129.0,28391.0,31439.0,28060.0,17885.0,15797.0,13006.0,13006.0
LONDON STOCK EXCHANGE GROUP,GB00B0SWJX34,1392.0,1392.0,1307.0,1173.0,1583.0,1414.0,1816.0,2670.0,1000.0,1450.0,913.0
QINETIQ GROUP,GB00B0WMWD03,,26042.0,23183.0,23183.0,21245.0,22519.0,19289.0,15872.0,15872.0,13360.0,13360.0
RESTAURANT GROUP DEAD - DELIST.22/12/23,GB00B0YG1K06,25252.0,25252.0,19874.0,20597.0,18971.0,18748.0,24774.0,13267.0,18044.0,18044.0,
UNILEVER (UK),GB00B10RZP78,1013690.0,929360.0,852672.0,840633.0,773856.0,731927.0,626672.0,606771.0,565988.0,503909.0,620000.0
IP GROUP,GB00B128J450,2.0,4.0,7.0,,4.0,22.0,15.0,0.0,0.0,0.0,0.0
ASHMORE GROUP,GB00B132NW22,53.0,53.0,56.0,20.0,34.0,35.0,35.0,35.0,43.0,51.0,94.9
SAVILLS,GB00B135BJ46,1292.0,1292.0,1898.0,2518.0,2518.0,2162.0,1775.0,1680.0,1808.0,1691.0,1907.0
PZ CUSSONS,GB00B19Z1432,26382.0,26382.0,60598.0,60598.0,59488.0,56006.0,38354.0,37977.0,37977.0,43539.0,40587.0
SEVERN TRENT,GB00B1FH8J72,169844.0,154644.0,154644.0,138131.0,134307.0,132360.0,156014.0,164115.0,164115.0,417330.0,417330.0
MITCHELLS & BUTLERS,GB00B1FP6H53,80694.0,80694.0,95771.0,95474.0,95993.0,90021.0,84388.0,84388.0,79936.0,87278.0,87278.0
HOCHSCHILD MINING,GB00B1FW5029,217720.0,217720.0,46790.0,45909.0,47305.0,47305.0,38941.0,39341.0,38537.0,46628.0,43196.0
LSL PROPERTY SERVICES,GB00B1G5HX72,568.0,568.0,568.0,,4046.0,4162.0,3420.0,2517.0,2517.0,1998.0,1998.0
MARSTON'S,GB00B1JQDM80,33364.0,33364.0,44996.0,18420.0,19581.0,21604.0,21450.0,19471.0,16080.0,7043.0,7043.0
WHITBREAD,GB00B1KJJ408,57057.0,57057.0,55989.0,63009.0,97362.0,71957.0,70171.0,46254.0,63715.0,63375.0,63375.0
RANK GROUP,GB00B1L5QH97,16315.0,16315.0,17833.0,17001.0,17616.0,17616.0,,12089.0,12337.0,12337.0,11029.0
DRAX GROUP,GB00B1VNSX38,19021200.0,16595000.0,13101000.0,6021000.0,6169000.0,4107000.0,2049000.0,2049000.0,932000.0,336000.0,336000.0
SMITHS GROUP,GB00B1WY2338,,,15124.0,12179.0,11000.0,12241.0,10963.0,10963.0,16640.0,19131.0,19694.0
FERREXPO,GB00B1XH2C03,,,678288.0,550591.0,554763.0,566877.0,566877.0,579415.0,565552.0,649000.0,341000.0
ANGLO AMERICAN,GB00B1XZS820,7279561.0,7976768.0,8700000.0,8900000.0,9900000.0,9700000.0,10900000.0,9950000.0,9020000.0,8300000.0,7500000.0
3I GROUP,GB00B1YW4409,28.0,,13.0,252.0,156.0,142.0,151.0,117.0,117.0,167.0,140.0
CAPITA,GB00B23K0M20,,,11488.0,11488.0,10252.0,6102.0,18960.0,18979.0,15021.0,12049.0,12049.0
RECKITT BENCKISER GROUP,GB00B24CGK77,,80798.0,92584.0,80321.0,63726.0,63726.0,140117.0,138105.0,120346.0,121275.0,121275.0
SEVERFIELD,GB00B27YGJ97,6339.0,6339.0,6339.0,,5231.0,6197.0,5637.0,6296.0,6296.0,7359.0,6391.0
RELX,GB00B2B0DG97,11810.0,8932.0,7446.0,7966.0,8231.0,7477.0,7848.0,4516.0,5226.0,5211.0,4317.0
PARAGON BANKING GROUP,GB00B2NGPM57,990.0,990.0,841.0,791.0,791.0,936.0,1222.0,887.0,836.0,941.0,941.0
WH SMITH,GB00B2PDGW16,9243.0,8191.0,8700.0,8700.0,8320.0,7625.0,2653.0,6025.0,2688.0,1609.0,1609.0
UNITED UTILITIES GROUP,GB00B39J2M42,101992.0,101992.0,110533.0,128649.0,117583.0,119354.0,116916.0,132575.0,132575.0,131735.0,133919.0
DE LA RUE ORD,GB00B3DGH821,44847.0,44847.0,40648.0,40985.0,28552.0,28552.0,,5104.0,5104.0,4519.0,7249.0
BODYCOTE,GB00B3FLWH99,154069.0,158200.0,158169.0,137500.0,150300.0,150600.0,142600.0,140400.0,118000.0,118000.0,125600.0
ZIGUP,GB00B41H7391,143015.0,5980.0,5865.0,6201.0,6701.0,6793.0,6793.0,6446.0,8311.0,19773.0,22829.0
CHEMRING GROUP,GB00B45C9X44,62346.0,62346.0,22717.0,13967.0,10640.0,10640.0,,9293.0,8671.0,8171.0,8171.0
WOOD GROUP (JOHN),GB00B5N0P849,2650.0,51279.0,23319.0,18964.0,19907.0,19621.0,463462.0,86026.0,86026.0,46667.0,38049.0
SEGRO,GB00B5ZN1N88,10894.0,12695.0,5755.0,7227.0,1992.0,1992.0,830.0,1401.0,1278.0,2329.0,1403.0
INCHCAPE,GB00B61TVQ02,366434.0,71034.0,73107.0,11760.0,11760.0,12081.0,10744.0,8780.0,8596.0,8596.0,19793.0
ROLLS-ROYCE HOLDINGS,GB00B63H8491,296000.0,296000.0,242000.0,372000.0,379000.0,305000.0,338555.0,229029.0,216788.0,240353.0,181603.0
GREGGS,GB00B63QSB39,38032.0,38032.0,35869.0,43205.0,39682.0,39527.0,38668.0,35869.0,35965.0,39812.0,39812.0
WORKSPACE GROUP,GB00B67G5X01,3768.0,3449.0,3375.0,3375.0,3181.0,3192.0,3113.0,2887.0,3288.0,3188.0,3188.0
BARR (AG),GB00B6XZKY75,5432.0,5432.0,5432.0,,5420.0,5710.0,5467.0,5434.0,3847.0,3847.0,4363.67
EVRAZ SUSP - SUSP.06/12/23,GB00B71N6K86,45820000.0,45550000.0,36870000.0,35950000.0,35950000.0,34560000.0,39090000.0,39480000.0,39480000.0,40170000.0,40170000.0
EASYJET,GB00B7KR2P84,5552720.0,5900000.0,6100000.0,6500000.0,7100000.0,7600000.0,8200000.0,4247159.0,2114961.0,6421434.0,7517925.0
VESUVIUS,GB00B82YXW83,,33441.0,384000.0,340000.0,396000.0,370000.0,318000.0,271000.0,271000.0,285000.0,285000.0
THE SAGE GROUP,GB00B8C3BL03,3509.0,9238.0,10887.0,9880.0,9880.0,1489.0,1805.0,1566.0,1060.0,798.0,798.0
COCA COLA EUROPACIFIC PARTNERS,GB00BDCPN049,,,102542.0,260105.0,229657.0,229810.0,238046.0,196919.0,205244.0,295904.0,283745.0
IMI,GB00BGLP8L22,21500.0,21500.0,18250.0,17500.0,16500.0,17750.0,17750.0,12465.0,12465.0,11826.0,10607.0
VODAFONE GROUP,GB00BH4HKS39,418043.0,418043.0,410000.0,400000.0,404254.0,260000.0,280000.0,270000.0,270000.0,280000.0,280000.0
INFORMA,GB00BMJ6DW54,,5142.0,886.0,886.0,3617.0,3833.0,3990.0,2822.0,2822.0,2347.0,2347.0
DIGNITY DEAD - DELIST.25/05/23,GB00BRB37M78,9088.0,15007.0,14988.0,15638.0,15535.0,16028.0,15844.0,15710.0,15401.0,15401.0,
COMPUTACENTER,GB00BV9FP302,,5191.0,5191.0,,3352.0,3072.0,2873.0,5640.0,1908.0,1908.0,1979.0
